bad,mean,good
1.75,2.38,3.51
0.89,2.87,3.3
1.32,2.72,3.03
1.03,2.35,2.88
0.36,1.61,2.76
1.21,2.3,2.76
0.42,1.24,1.8
0.4,1.19,1.68
0.67,1.07,1.92
0.61,1.46,1.88
0.49,0.99,2.64
0.77,0.94,2.26
0.73,1.55,2.58
0.61,1.09,2.23
0.4,1.14,2.39
0.63,2.03,2.42
0.61,1.96,2.25
0.53,1.37,3.08
0.91,1.28,2.51
1.11,3.16,3.26
1.33,3.82,4.13
2.45,2.93,3.99
2.43,3.77,3.8
1.78,2.68,3.82
1.87,3.04,3.3
1.69,2.1,3.14
0.88,2.19,3.14
1.39,2.63,3.05
0.4,1.91,2.97
0.98,1.64,2.89
0.23,0.73,2.3
0.67,1.36,1.64
0.56,1.04,1.86
0.59,0.89,1.91
0.83,1.61,2.13
0.69,0.98,1.84
0.61,0.92,2.37
0.44,1.22,1.97
0.33,1.47,2.05
0.35,1.83,2.26
0.68,1.44,2.51
0.78,1.47,2.44
0.97,1.43,2.63
1.06,2.81,3.25
1.1,3.29,4.13
2.54,3.97,4.03
1.58,3.4,4.34
1.92,3.34,3.67
1.93,2.7,3.39
1.37,2.85,3.08
1.54,2.58,3.27
1.51,2.23,3.25
1.04,2.18,3.04
0.89,2.1,2.56
0.58,1.0,2.05
0.54,1.23,1.81
0.44,0.97,1.83
0.71,1.33,1.97
0.47,1.32,2.29
0.41,0.96,2.08
0.73,1.77,2.49
0.53,1.89,2.49
0.54,1.11,2.51
0.68,1.31,2.34
0.75,1.6,2.46
0.66,1.92,2.57
0.82,2.3,2.92
1.71,2.79,3.27
1.87,3.76,4.11
2.56,3.74,4.04
2.42,3.62,3.82
2.18,3.43,3.74
1.3,2.39,3.33
1.82,2.51,3.46
1.65,1.75,3.03
1.54,1.57,2.87
0.99,2.54,2.86
0.98,2.02,2.59
0.51,1.47,1.89
0.22,0.86,1.78
0.8,1.44,2.34
0.51,0.93,1.95
0.7,1.57,1.88
0.79,0.97,1.95
0.5,1.11,2.05
0.34,1.66,2.76
0.65,1.36,2.45
0.81,1.75,2.33
0.43,1.0,2.41
0.51,2.2,2.89
0.85,1.79,2.4
1.67,2.08,3.31
2.04,3.81,4.24
2.35,3.72,4.02
2.0,3.45,3.84
2.04,3.2,3.67
1.05,2.78,3.8
1.0,2.43,3.09
1.22,2.46,3.02
1.08,2.43,2.89
0.86,2.48,2.97
0.58,2.1,2.78
0.65,1.29,1.73
0.69,0.83,1.74
0.42,1.58,2.29
0.79,1.07,2.19
0.76,1.46,2.08
0.47,0.88,1.97
0.57,1.43,2.0
0.62,1.28,3.33
0.54,1.16,2.17
0.81,1.81,3.29
0.55,1.61,2.33
0.83,2.15,2.38
0.83,1.49,2.93
1.39,1.92,3.39
1.82,3.56,4.26
1.4,3.5,4.22
2.48,3.36,4.23
2.22,2.85,3.88
1.59,2.07,3.41
1.72,1.9,3.2
0.55,2.16,3.47
1.49,2.51,3.5
0.47,1.93,2.91
1.0,2.43,2.78
0.4,1.04,2.22
0.61,0.86,1.8
0.22,1.22,2.05
0.66,0.9,2.33
0.79,1.32,1.89
0.72,1.59,2.01
0.74,1.24,2.17
0.7,1.41,1.96
0.55,1.44,2.51
0.8,1.3,2.68
0.55,1.41,2.27
0.67,2.15,2.97
0.86,1.17,2.87
1.8,3.17,3.31
1.63,3.49,4.18
1.82,3.6,4.16
2.41,3.75,3.9
1.41,3.02,3.56
1.65,2.81,3.52
0.76,1.96,3.57
1.2,2.25,3.17
0.75,1.71,3.25
1.35,2.06,2.96
0.93,2.32,2.71
0.68,1.41,1.73
0.65,0.83,2.08
0.65,0.81,1.87
0.48,1.06,2.28
0.58,1.11,2.25
0.74,1.49,1.89
0.46,1.31,2.13
0.32,0.76,3.26
0.69,1.21,2.45
0.6,1.65,2.26
0.6,1.0,2.43
0.82,1.53,2.9
0.85,1.3,2.37
1.8,2.08,3.35
2.4,3.08,4.14
1.37,3.08,4.08
1.97,3.29,4.12
1.35,2.73,4.2
1.77,2.57,3.42
1.42,2.9,3.24
1.27,2.5,3.04
0.82,2.23,3.07
1.08,1.54,3.07
0.78,2.15,3.18
0.45,1.62,2.21
0.62,1.03,1.67
0.42,1.04,1.92
0.74,1.69,1.92
0.32,1.53,2.12
0.71,1.79,2.15
0.57,1.67,2.08
0.52,1.38,2.08
0.57,1.4,2.55
0.25,0.92,2.25
0.71,1.05,2.59
0.8,1.26,2.98
0.34,1.19,2.32
1.78,3.1,3.35
1.77,3.21,4.12
2.57,3.59,4.03
1.57,2.77,4.38
2.05,3.42,3.92
1.78,2.31,3.29
1.73,2.45,3.37
1.43,2.24,3.27
1.12,1.86,3.21
0.6,1.54,3.01
1.23,2.41,2.56
0.4,0.73,1.67
0.72,1.42,1.95
0.5,1.43,2.35
0.28,1.7,2.15
0.59,1.38,1.93
0.45,1.63,1.89
0.49,1.73,1.9
0.64,1.67,2.63
0.29,1.48,2.15
0.55,1.54,2.45
0.77,1.46,2.33
0.28,1.92,2.54
0.89,1.05,2.69
1.2,2.58,3.26
1.97,3.71,4.17
2.48,3.76,4.22
1.15,3.34,3.85
2.13,2.59,3.7
1.89,2.67,3.33
1.31,2.08,3.38
1.36,2.8,3.12
0.77,2.42,2.9
0.92,1.51,3.02
0.78,1.82,3.14
0.64,1.39,2.17
0.73,1.45,2.28
0.69,1.63,2.27
0.42,1.32,1.88
0.69,1.52,1.97
0.48,0.96,2.12
0.45,1.72,1.89
0.51,1.45,2.02
0.68,0.82,2.42
0.52,2.1,2.23
0.64,1.28,2.78
0.31,1.2,2.98
0.74,2.21,2.69
1.23,2.79,3.51
2.06,3.52,4.06
1.98,3.82,4.0
2.05,3.16,3.86
2.18,2.45,3.72
1.52,2.69,3.35
1.79,2.48,3.06
0.97,1.71,3.47
1.34,2.38,3.0
1.07,1.84,2.76
0.9,1.75,2.55
0.66,0.94,1.64
0.48,1.0,1.67
0.75,1.13,1.81
0.78,1.67,1.92
0.79,1.25,1.86
0.55,1.71,1.96
0.67,1.75,1.99
0.41,1.58,1.96
0.37,1.17,2.57
0.14,0.9,2.14
0.56,1.75,2.34
0.48,1.72,3.13
0.4,0.88,2.63
0.69,2.37,3.4
1.03,3.28,3.78
1.68,2.22,3.68
1.11,2.18,3.57
1.47,2.71,3.09
1.05,2.16,3.53
0.21,1.68,2.72
0.91,1.5,3.08
0.33,2.26,2.62
0.75,1.82,2.68
0.51,1.07,2.41
0.49,0.59,2.16
0.17,1.36,1.71
0.48,1.39,1.61
0.31,1.48,1.89
0.69,1.39,1.96
0.45,1.54,1.7
0.43,0.75,1.8
0.25,0.91,1.81
0.38,1.32,2.71
0.59,0.93,2.35
0.53,1.32,2.35
0.27,1.54,2.84
0.27,1.14,2.28
1.39,1.56,3.47
1.44,2.48,3.74
1.01,3.47,3.73
1.41,2.4,3.38
1.28,1.87,3.63
1.36,1.7,2.97
1.17,2.51,2.84
0.76,2.18,2.91
0.64,1.98,2.73
0.57,1.04,2.74
0.26,1.31,2.62
0.47,0.72,1.57
0.5,0.59,1.6
0.58,0.65,1.74
0.47,1.21,1.87
0.71,1.66,1.82
0.28,0.74,1.77
0.2,1.11,1.8
0.36,1.17,2.78
0.43,1.11,2.34
0.42,0.99,2.81
0.26,1.42,3.07
0.6,0.81,2.49
0.2,1.22,2.49
0.91,1.84,3.1
1.45,2.73,3.58
1.37,2.81,3.95
1.74,2.94,3.76
0.97,2.4,3.21
1.34,2.8,2.97
0.88,2.13,2.65
0.68,2.34,3.06
0.7,2.19,3.23
0.92,1.64,2.72
0.78,1.96,2.47
0.13,1.36,1.51
0.34,0.97,2.36
0.58,1.48,1.69
0.62,0.86,1.82
0.45,1.69,1.88
0.6,1.67,1.73
0.64,1.02,1.85
0.65,1.28,2.06
0.42,0.89,2.16
0.38,1.7,2.12
0.13,1.23,2.49
0.13,1.31,2.7
0.63,1.04,2.27
1.03,2.34,3.05
1.29,2.2,3.83
1.73,3.34,3.75
1.28,3.04,3.42
1.2,2.18,3.47
1.42,2.34,3.05
0.96,2.47,3.32
0.48,1.82,2.83
0.59,1.08,2.91
0.39,2.03,2.6
0.85,1.51,2.55
0.52,0.56,1.97
0.13,0.55,1.58
0.51,1.28,1.64
0.64,0.99,1.71
0.65,1.35,1.82
0.64,1.44,2.24
0.53,0.8,1.74
0.44,1.26,2.07
0.53,0.9,1.95
0.46,1.97,2.5
0.26,1.46,2.59
0.68,1.17,2.61
0.45,1.4,2.53
1.04,2.07,3.06
1.67,3.11,3.75
1.08,2.44,3.54
1.7,2.67,3.66
1.5,2.94,3.42
0.93,1.9,3.57
0.95,1.59,2.99
0.62,2.36,2.6
1.03,1.55,2.76
0.75,2.22,2.46
0.8,0.98,2.34
0.41,0.89,1.87
0.53,1.01,1.61
0.56,0.95,1.72
0.51,1.54,1.87
0.65,0.74,1.72
0.54,1.33,1.92
0.62,1.22,1.99
0.47,1.19,1.95
0.53,0.89,1.95
0.53,0.71,2.32
0.56,1.33,2.23
0.13,1.94,2.3
0.4,1.47,2.46
0.67,2.21,3.11
1.19,2.09,3.59
1.34,2.28,3.81
0.94,3.22,3.53
1.4,2.73,3.43
0.35,2.8,3.24
0.76,1.82,3.07
0.84,1.54,3.4
0.37,1.82,2.67
0.55,1.67,2.51
0.58,1.42,2.29
0.4,1.23,1.85
0.43,1.32,1.6
0.43,1.4,1.88
0.49,0.76,2.0
0.33,1.27,1.83
0.32,1.16,2.06
0.3,0.84,1.77
0.5,0.92,1.87
0.57,1.42,2.33
0.22,1.59,2.12
0.54,2.04,3.63
0.6,1.78,2.36
0.59,1.53,2.8
1.11,2.97,3.06
1.47,2.64,3.81
0.86,3.27,3.61
1.75,2.95,3.39
0.7,2.86,3.13
1.2,2.61,2.85
1.01,2.36,2.85
0.65,1.53,2.96
0.9,1.3,2.63
0.93,1.42,3.03
0.77,2.14,3.14
0.45,0.74,1.62
0.31,1.44,1.55
0.14,1.25,1.62
0.29,0.95,1.72
0.68,0.73,2.01
0.64,1.64,1.81
0.36,1.13,1.71
0.55,1.26,2.09
0.56,1.04,2.37
0.48,1.91,2.27
0.15,1.52,2.37
0.12,0.86,2.6
0.76,2.17,2.57
1.25,2.37,3.38
1.14,2.65,3.7
0.71,2.43,3.56
0.8,1.97,3.52
1.4,2.4,3.36
0.97,2.36,3.24
1.17,1.78,2.81
1.06,2.4,2.81
0.46,2.17,2.6
0.89,2.25,2.48
0.21,1.65,2.52
0.52,1.1,2.1
0.32,0.79,1.93
0.57,0.95,1.63
0.12,1.6,2.03
0.72,1.71,1.96
0.56,1.46,2.17
0.43,1.6,2.0
0.62,1.37,1.9
0.29,1.64,2.57
0.28,1.21,2.1
0.55,1.39,2.57
0.61,2.1,2.23
0.81,1.77,2.34
0.9,2.06,3.19
1.58,2.48,3.85
1.83,2.2,3.57
0.88,2.84,3.64
0.98,2.63,3.35
0.86,2.71,3.07
1.13,1.59,3.13
0.63,1.66,3.39
0.84,2.43,2.53
0.32,1.17,2.55
0.78,2.2,2.28
0.32,1.24,1.71
0.36,0.6,1.66
0.46,0.64,1.79
0.2,1.52,1.88
0.65,0.78,2.09
0.35,1.13,1.71
0.23,0.99,2.31
0.57,0.91,2.0
0.25,0.97,2.25
0.15,1.21,2.12
0.33,2.13,2.61
0.56,1.91,2.42
0.51,1.3,2.31
0.94,2.39,3.12
1.54,3.08,3.61
1.78,3.5,3.95
1.72,2.37,3.53
1.58,3.0,3.21
1.39,1.81,3.2
1.11,2.21,2.66
0.33,2.46,2.62
0.78,1.48,2.67
0.82,2.08,2.62
0.79,0.91,2.66
0.19,0.95,2.11
0.11,0.55,1.82
0.56,1.52,2.2
0.47,1.31,1.9
0.6,1.5,1.88
0.43,1.15,2.1
0.42,1.09,1.87
0.39,0.84,2.15
0.39,1.73,2.2
0.57,1.66,2.21
0.46,1.14,2.61
0.68,1.84,2.33
0.81,1.63,2.3
1.35,1.68,3.42
0.59,2.64,3.52
1.42,3.01,3.81
1.76,2.11,3.35
1.0,1.88,3.42
1.35,2.19,3.0
0.35,2.13,2.66
0.78,2.07,2.76
0.64,1.89,2.71
0.89,1.45,2.48
0.29,1.15,2.41
0.44,1.09,1.85
0.18,0.7,1.56
0.5,0.77,2.19
0.15,0.94,2.07
0.48,1.19,1.95
0.36,1.18,1.9
0.36,1.31,1.78
0.52,1.2,1.84
0.53,1.08,2.71
0.42,1.87,2.11
0.33,1.1,2.27
0.71,1.19,2.54
0.72,1.1,2.51
0.73,2.41,3.16
0.76,2.54,3.57
1.94,3.21,3.66
1.59,2.62,3.6
0.9,2.7,3.31
1.12,1.94,3.14
1.13,1.55,2.72
0.12,1.33,2.93
0.19,1.87,2.74
0.89,1.18,2.48
0.58,2.07,2.3
0.44,0.93,1.85
0.31,0.8,2.29
0.22,0.94,1.96
0.37,1.06,1.98
0.3,1.61,1.86
0.69,1.22,2.06
0.45,1.52,1.83
0.55,1.25,1.96
0.43,0.98,2.8
0.54,1.46,2.08
0.54,1.72,2.48
0.66,0.73,2.69
0.71,1.78,2.62
0.86,2.29,3.0
1.45,3.12,3.79
0.84,3.44,3.93
1.16,3.31,3.38
1.16,2.66,3.22
1.22,1.74,2.89
0.22,2.05,2.72
1.07,2.09,2.83
0.42,1.84,2.79
0.91,2.06,2.6
0.28,1.27,2.71
0.1,0.9,1.54
0.34,0.81,1.66
0.11,1.5,1.61
0.08,1.43,1.78
0.46,1.51,1.72
0.58,1.13,2.04
0.33,1.41,1.75
0.62,1.12,3.22
0.51,0.72,2.49
0.5,0.85,2.2
0.42,2.11,2.7
0.52,1.29,2.74
0.54,1.26,2.84
1.4,2.6,3.06
1.8,3.21,3.56
1.73,2.98,3.62
1.94,3.13,3.51
1.32,2.76,3.31
0.85,2.01,2.89
0.73,1.36,2.68
0.43,2.29,2.66
0.58,1.15,3.04
0.89,1.95,2.74
0.54,1.51,2.38
0.35,1.07,2.14
0.33,0.8,1.79
0.48,1.28,1.7
0.41,1.11,1.9
0.56,1.41,1.76
0.57,1.29,1.84
0.68,0.95,1.8
0.62,1.08,1.94
0.37,1.77,2.08
0.31,1.22,2.79
0.43,1.9,2.82
0.45,1.58,2.5
0.74,1.25,2.52
0.89,2.54,3.38
1.87,2.6,3.75
1.36,2.56,3.71
1.56,2.84,3.36
1.12,2.04,3.41
1.17,1.7,3.2
0.42,2.31,2.68
0.72,2.0,2.56
0.73,1.37,2.5
0.71,1.24,2.46
0.24,2.09,2.65
0.31,0.93,1.64
0.44,0.73,1.83
0.5,0.7,1.62
0.26,1.58,1.76
0.47,0.94,1.76
0.53,0.77,2.09
0.6,1.4,1.72
0.6,1.13,1.86
0.2,1.21,2.47
0.28,1.12,2.46
0.32,2.01,2.18
0.7,0.91,2.45
0.3,1.61,2.79
0.9,2.33,3.28
1.54,3.22,3.7
1.29,2.56,3.76
1.79,2.58,3.44
1.21,2.45,3.13
1.42,2.77,2.84
0.45,2.05,2.8
1.02,1.95,2.85
0.61,1.9,2.76
0.66,1.66,2.43
0.62,1.9,2.87
0.47,1.17,2.19
0.49,0.62,1.76
0.58,0.79,1.72
0.56,1.33,1.85
0.49,1.3,2.09
0.67,1.53,1.91
0.64,1.3,1.75
0.41,1.08,2.48
0.57,1.65,2.11
0.36,1.29,2.63
0.24,1.63,3.07
0.22,1.19,2.57
0.39,2.13,2.8
1.16,2.68,3.23
1.85,3.08,3.94
1.06,3.17,3.66
1.32,3.07,3.45
1.48,2.61,3.07
1.39,2.17,2.84
0.64,2.19,2.86
0.92,2.51,2.82
0.75,2.17,3.02
0.69,1.05,2.59
0.55,0.95,2.3
0.22,1.21,1.84
0.49,0.67,1.57
0.44,1.1,1.63
0.27,1.11,1.83
0.51,0.98,1.93
0.5,0.82,2.4
0.66,1.35,1.81
0.58,1.57,1.85
0.33,1.59,2.47
0.54,1.3,2.2
0.27,1.42,2.57
0.35,1.2,3.05
0.32,1.2,2.54
1.12,2.68,3.04
1.55,2.45,3.69
1.74,2.85,3.59
1.41,2.52,3.55
1.53,2.81,3.22
0.93,1.77,2.9
0.37,1.69,2.69
1.01,2.47,2.98
0.62,1.48,2.85
0.27,1.94,2.85
0.52,0.97,2.68
0.09,0.68,1.76
0.42,1.1,1.57
0.47,1.43,1.61
0.58,1.26,1.79
0.55,1.29,1.8
0.26,1.22,1.75
0.43,0.89,2.0
0.64,0.82,2.56
0.55,1.74,2.99
0.32,1.87,2.7
0.48,1.52,2.86
0.56,1.55,2.88
0.73,1.61,2.28
0.75,1.93,3.1
1.71,2.91,3.77
0.82,2.26,3.58
0.51,2.16,3.64
0.82,2.7,3.36
0.2,2.24,3.15
0.58,1.32,2.86
0.72,1.77,2.68
0.74,2.35,2.52
0.7,1.82,2.49
0.41,1.96,2.73
0.36,0.63,1.71
0.24,0.8,1.67
0.36,1.51,1.91
0.1,1.29,1.99
0.58,1.26,1.86
0.58,1.12,1.9
0.67,1.23,2.1
0.51,1.41,2.44
0.35,0.81,2.12
0.32,0.71,2.45
0.49,1.89,2.18
0.23,2.09,2.81
0.59,2.19,2.51
1.37,2.16,3.18
0.64,3.43,3.95
1.92,2.63,3.71
1.83,3.25,3.66
0.57,2.83,3.19
1.26,2.37,3.15
1.22,2.54,2.79
0.6,2.25,3.03
0.22,2.17,2.79
0.38,1.08,2.5
0.48,1.61,2.37
0.38,0.66,2.21
0.27,0.73,1.6
0.56,1.42,2.39
0.5,0.96,2.01
0.44,1.69,1.87
0.39,0.72,1.92
0.67,0.9,1.74
0.48,1.29,1.91
0.57,0.94,2.33
0.24,1.12,3.01
0.62,1.54,2.58
0.16,1.93,2.35
0.48,1.28,2.35
1.37,1.68,3.04
0.56,3.38,3.55
1.52,3.12,3.64
1.39,2.7,3.71
1.4,2.02,3.12
1.09,2.39,3.16
1.03,1.29,2.69
0.87,1.64,2.55
0.55,2.1,3.0
0.2,1.59,2.7
0.62,2.08,2.56
0.31,0.96,1.68
0.35,1.29,1.62
0.33,0.99,2.07
0.51,1.45,1.87
0.44,1.33,1.85
0.57,1.44,1.92
0.61,1.32,1.99
0.61,0.71,2.12
0.58,0.86,2.51
0.47,1.22,2.52
0.38,1.44,2.24
0.63,0.98,2.58
0.41,1.95,2.52
0.87,2.47,3.02
1.77,2.84,3.65
2.02,3.3,3.57
1.66,3.31,3.36
1.04,2.69,3.23
1.35,2.74,3.52
1.11,2.31,2.7
0.9,1.91,3.08
0.28,1.15,2.89
0.73,2.15,2.64
0.62,1.04,2.37
0.5,0.86,2.33
0.46,0.73,1.57
0.57,1.26,1.78
0.47,1.55,1.75
0.72,1.67,1.84
0.68,1.09,1.69
0.49,1.13,1.87
0.37,1.42,2.04
0.44,1.66,2.27
0.24,1.5,2.09
0.32,1.02,2.19
0.27,1.0,2.54
0.44,1.69,3.01
0.64,2.93,3.05
1.15,3.42,3.63
1.02,3.16,3.67
1.3,2.49,3.68
1.43,1.84,3.29
1.16,2.62,3.01
0.94,2.11,2.71
0.69,2.31,3.16
0.99,2.25,2.81
0.9,1.25,2.84
0.49,2.09,2.93
0.38,1.17,1.69
0.32,1.06,1.51
0.37,1.31,1.92
0.11,1.39,2.06
0.51,1.07,1.97
0.47,1.62,2.33
0.36,1.33,1.77
0.21,1.09,1.95
0.48,1.34,2.35
0.62,0.67,2.16
0.52,1.17,2.19
0.42,1.01,2.32
0.78,2.22,2.26
1.31,2.36,3.16
1.09,3.33,3.52
1.27,3.04,4.01
0.86,2.38,3.45
1.56,1.86,3.13
0.94,1.96,3.2
0.84,1.65,3.01
0.87,2.4,2.66
0.97,1.78,2.9
0.89,1.25,2.66
0.77,0.88,2.72
0.23,0.7,1.81
0.33,0.61,1.6
0.28,0.64,1.6
0.41,0.78,1.76
0.37,1.44,1.73
0.51,1.22,1.79
0.61,1.01,1.92
0.59,1.26,2.55
0.49,1.35,2.08
0.22,1.92,2.65
0.49,1.33,2.85
0.64,1.49,2.3
0.71,0.87,2.61
1.05,2.39,3.18
1.79,3.45,3.56
2.02,2.62,3.56
1.35,3.09,3.44
0.8,2.22,3.21
1.2,2.42,2.84
1.14,1.44,2.76
0.72,1.69,2.83
0.98,1.85,2.56
0.65,2.29,2.62
0.4,1.22,2.43
0.37,0.79,1.85
0.18,0.78,1.99
0.44,0.93,1.71
0.64,1.22,1.76
0.32,1.14,1.84
0.6,1.3,2.03
0.27,1.68,1.84
0.34,0.97,2.11
0.44,1.12,2.68
0.58,1.01,2.19
0.4,1.35,2.43
0.67,1.69,2.35
0.72,1.53,2.96
1.35,1.77,3.31
1.84,3.28,3.6
1.58,3.17,3.93
0.55,2.71,3.72
0.86,2.97,3.5
0.78,1.64,3.13
0.37,2.27,2.85
0.95,1.68,3.1
0.53,1.26,2.52
0.67,1.95,2.98
0.65,2.26,2.56
0.13,0.84,1.64
0.27,1.13,1.76
0.56,1.54,2.16
0.5,1.47,2.22
0.16,0.82,1.87
0.67,0.9,1.72
0.39,1.47,1.72
0.38,0.98,1.89
0.43,0.98,3.07
0.27,1.06,2.08
0.14,0.79,2.58
0.62,1.56,2.36
0.43,0.89,2.3
1.34,1.9,3.08
0.73,3.4,3.63
1.68,3.28,3.79
1.19,2.32,3.47
0.82,2.57,3.09
1.26,1.66,2.83
0.67,1.7,2.9
1.05,2.48,2.67
0.35,2.17,2.5
0.48,1.24,2.44
0.08,0.94,2.67
0.32,0.61,2.08
0.53,0.92,1.6
0.59,0.98,1.97
0.56,1.47,1.9
0.58,1.66,1.92
0.7,0.99,1.77
0.66,1.17,1.93
0.47,1.18,1.8
0.49,0.88,1.94
0.52,1.09,2.53
0.34,1.77,2.24
0.53,0.92,2.69
0.68,1.91,2.41
1.24,1.56,3.19
1.26,2.54,3.56
2.0,2.54,3.84
1.82,2.77,3.33
1.56,2.84,3.63
1.08,1.86,3.36
0.68,2.0,3.2
0.84,1.63,2.57
0.91,1.25,2.55
0.28,1.12,2.76
0.29,1.43,2.49
0.44,1.29,1.79
0.23,0.78,1.45
0.58,1.06,1.94
0.35,0.87,1.87
0.57,1.54,2.11
0.5,1.4,2.03
0.53,1.09,2.05
0.65,0.67,1.82
0.31,1.05,2.16
0.37,0.65,2.29
0.62,0.84,2.63
0.39,0.99,2.29
0.8,1.41,2.28
1.31,2.32,3.37
0.68,3.51,3.65
2.01,3.03,3.65
1.32,2.18,3.74
0.63,1.94,3.15
0.67,1.74,2.97
0.63,2.43,2.83
0.45,2.51,2.55
1.02,2.31,2.53
0.66,1.13,2.8
0.37,0.93,2.43
0.49,0.56,1.58
0.42,1.35,1.49
0.33,1.02,1.74
0.59,0.97,1.9
0.18,0.98,1.94
0.61,1.34,1.77
0.51,1.4,2.32
0.54,1.37,2.46
0.47,0.96,2.49
0.22,1.04,2.52
0.47,0.85,2.68
0.39,1.74,2.61
0.8,1.75,2.87
0.48,2.53,3.22
1.23,2.84,3.56
1.88,2.8,3.73
0.75,2.84,3.89
1.13,2.89,3.23
1.11,2.55,2.91
1.21,1.74,2.85
0.68,2.2,2.73
0.46,1.43,2.67
0.8,2.31,2.57
0.38,2.16,2.83
0.51,0.54,1.87
0.51,1.09,1.54
0.33,1.59,2.31
0.23,1.18,1.69
0.36,1.48,2.0
0.63,1.46,1.82
0.49,1.04,1.78
0.29,0.79,2.22
0.59,1.9,2.39
0.61,1.2,3.48
0.64,1.73,2.37
0.33,1.46,2.65
0.34,1.78,2.46
1.18,2.74,3.35
1.8,2.75,3.91
1.86,2.56,4.0
1.44,2.96,3.53
1.53,2.28,3.35
1.25,1.89,3.0
1.08,1.45,2.72
0.71,1.76,2.56
0.33,1.58,2.48
0.59,1.69,2.68
0.77,1.94,2.42
0.45,0.66,1.76
0.25,1.3,1.69
0.4,0.65,1.93
0.66,1.45,1.75
0.3,1.69,1.85
0.23,1.64,1.78
0.43,1.46,1.88
0.35,0.92,1.38
0.33,0.41,1.49
0.21,0.95,1.24
0.15,0.85,1.38
0.16,0.43,1.26
0.19,0.5,1.59
0.43,1.05,2.94
0.51,2.12,3.43
0.57,1.23,2.89
0.81,1.38,2.71
0.75,2.17,3.26
0.24,1.27,2.19
0.36,1.43,2.35
0.63,0.9,1.95
0.57,1.83,3.2
0.44,1.1,2.11
0.23,1.46,2.13
0.18,0.72,1.27
0.13,0.44,1.46
0.12,1.05,1.47
0.22,0.7,1.85
0.21,0.88,1.64
0.26,0.56,1.99
0.35,0.55,1.62
0.33,0.43,1.46
0.35,0.64,1.56
0.18,0.68,1.65
0.14,0.44,2.07
0.16,0.67,1.7
0.11,0.83,1.51
0.23,0.91,2.15
0.57,2.33,3.08
0.62,2.06,2.63
0.79,1.22,3.0
0.69,0.94,3.13
0.67,1.57,2.18
0.59,1.4,2.68
0.27,1.2,1.95
0.45,0.69,1.85
0.21,0.62,1.88
0.41,1.08,1.72
0.3,0.74,1.39
0.27,0.55,2.62
0.31,0.65,1.62
0.23,0.59,1.52
0.31,1.19,1.82
0.38,0.53,1.47
0.39,0.94,2.41
0.36,0.85,1.45
0.35,0.76,1.33
0.15,1.09,1.99
0.15,0.21,1.61
0.12,0.32,3.13
0.17,0.65,2.48
0.24,0.95,1.88
0.31,1.9,3.24
0.61,2.39,3.25
0.46,0.89,2.52
0.66,1.88,2.58
0.62,2.14,2.26
0.44,0.98,2.02
0.4,1.24,2.61
0.32,1.41,2.2
0.34,1.2,1.9
0.23,0.79,2.23
0.27,0.54,1.24
0.12,1.03,1.35
0.32,1.04,1.9
0.24,0.51,1.53
0.21,0.72,1.74
0.36,0.42,1.64
0.31,0.58,1.95
0.38,0.86,1.63
0.16,0.93,1.44
0.26,0.71,1.26
0.13,0.66,1.39
0.16,0.42,1.43
0.19,1.08,2.11
0.18,1.43,2.57
0.3,1.29,3.04
0.58,2.16,3.09
0.51,1.3,3.06
0.81,1.68,2.54
0.41,0.89,2.7
0.59,1.48,2.1
0.27,0.97,2.14
0.57,1.14,2.98
0.18,1.46,2.12
0.3,0.74,2.02
0.32,0.68,1.61
0.22,1.09,1.31
0.32,1.35,1.75
0.22,0.64,1.95
0.35,0.8,2.09
0.4,1.26,1.47
0.42,0.81,1.53
0.14,0.85,1.71
0.3,0.77,1.77
0.26,0.52,1.67
0.11,0.51,1.62
0.16,0.19,1.75
0.23,0.59,1.63
0.45,1.2,2.04
0.39,1.24,3.36
0.49,2.08,3.58
0.84,1.07,2.92
0.67,1.58,2.45
0.29,1.89,2.61
0.62,0.95,2.55
0.59,1.49,1.93
0.12,1.57,1.97
0.11,1.77,2.69
0.41,1.09,1.73
0.29,0.85,2.62
0.27,1.02,1.54
0.29,0.46,1.76
0.21,0.64,1.52
0.21,0.62,1.5
0.24,0.52,1.84
0.33,0.57,2.08
0.26,0.59,1.84
0.32,0.72,1.46
0.16,0.43,1.4
0.11,0.72,1.71
0.16,0.37,1.53
0.21,0.49,1.52
0.37,1.32,2.11
0.62,1.96,2.4
0.27,1.18,2.65
0.7,1.83,3.54
0.63,1.94,2.39
0.67,1.57,2.86
0.68,1.5,2.41
0.17,1.54,2.04
0.27,1.13,1.91
0.34,0.94,1.88
0.49,0.6,2.32
0.25,0.86,1.39
0.27,1.18,2.61
0.25,0.78,2.59
0.21,1.44,1.65
0.39,0.56,1.46
0.24,0.43,1.55
0.21,1.0,1.83
0.37,0.74,1.72
0.34,0.63,2.28
0.21,0.53,1.23
0.05,1.01,1.82
0.14,0.7,1.51
0.24,0.61,2.02
0.22,0.9,2.11
0.41,1.12,3.42
0.47,2.27,2.65
0.74,0.97,2.66
0.87,2.15,3.34
0.56,1.73,2.21
0.3,1.23,2.56
0.62,1.77,2.29
0.54,0.96,1.97
0.45,1.1,2.13
0.34,0.81,1.79
0.28,1.06,1.39
0.19,0.81,1.44
0.27,0.39,1.69
0.27,1.07,2.01
0.33,0.96,1.63
0.31,0.79,1.77
0.35,1.12,2.48
0.33,1.11,1.33
